slide_id,sample_id,region_id,scanner_id,path,fold,source_filename,category_name,adaptive_crop_side_level0,orientation_normalization_degrees,split
scc_26,scc_26,scc_26__region_0014,gt450,gt450/scc_26__region_0014__gt450__be3ea31227.jpg,1,scc_26_gt450.tif,Subcutis,1520,0.0,val
scc_26,scc_26,scc_26__region_0014,nz20,nz20/scc_26__region_0014__nz20__7abef08bc7.jpg,1,scc_26_nz20.tif,Subcutis,1520,0.0,val
scc_26,scc_26,scc_26__region_0014,nz210,nz210/scc_26__region_0014__nz210__fd1f54f3c5.jpg,1,scc_26_nz210.tif,Subcutis,1520,0.0,val
scc_26,scc_26,scc_26__region_0014,p1000,p1000/scc_26__region_0014__p1000__0933dbd772.jpg,1,scc_26_p1000.tif,Subcutis,1520,90.09368654077689,val
scc_26,scc_26,scc_26__region_0015,cs2,cs2/scc_26__region_0015__cs2__152b66a1c9.jpg,1,scc_26_cs2.tif,Subcutis,1568,0.0,val
scc_26,scc_26,scc_26__region_0015,gt450,gt450/scc_26__region_0015__gt450__2599d32603.jpg,1,scc_26_gt450.tif,Subcutis,1568,0.0,val
scc_26,scc_26,scc_26__region_0015,nz20,nz20/scc_26__region_0015__nz20__3ffae483ff.jpg,1,scc_26_nz20.tif,Subcutis,1568,0.0,val
scc_26,scc_26,scc_26__region_0015,nz210,nz210/scc_26__region_0015__nz210__459bfc3ed1.jpg,1,scc_26_nz210.tif,Subcutis,1568,0.0,val
scc_26,scc_26,scc_26__region_0015,p1000,p1000/scc_26__region_0015__p1000__f02b75ce6c.jpg,1,scc_26_p1000.tif,Subcutis,1568,90.09368654077689,val
scc_26,scc_26,scc_26__region_0016,cs2,cs2/scc_26__region_0016__cs2__af242f084e.jpg,1,scc_26_cs2.tif,Subcutis,240,0.0,val
scc_26,scc_26,scc_26__region_0016,gt450,gt450/scc_26__region_0016__gt450__5417e0d8ed.jpg,1,scc_26_gt450.tif,Subcutis,240,0.0,val
scc_26,scc_26,scc_26__region_0016,nz20,nz20/scc_26__region_0016__nz20__1bd6ba589b.jpg,1,scc_26_nz20.tif,Subcutis,240,0.0,val
scc_26,scc_26,scc_26__region_0016,nz210,nz210/scc_26__region_0016__nz210__1fb45a1568.jpg,1,scc_26_nz210.tif,Subcutis,240,0.0,val
scc_26,scc_26,scc_26__region_0016,p1000,p1000/scc_26__region_0016__p1000__95ed883771.jpg,1,scc_26_p1000.tif,Subcutis,240,90.09368654077689,val
scc_26,scc_26,scc_26__region_0017,cs2,cs2/scc_26__region_0017__cs2__6fd61ba57c.jpg,1,scc_26_cs2.tif,Subcutis,240,0.0,val
scc_26,scc_26,scc_26__region_0017,gt450,gt450/scc_26__region_0017__gt450__f1f0d117fa.jpg,1,scc_26_gt450.tif,Subcutis,240,0.0,val
scc_26,scc_26,scc_26__region_0017,nz20,nz20/scc_26__region_0017__nz20__ee0bee7edc.jpg,1,scc_26_nz20.tif,Subcutis,240,0.0,val
scc_26,scc_26,scc_26__region_0017,nz210,nz210/scc_26__region_0017__nz210__56fbd56a8e.jpg,1,scc_26_nz210.tif,Subcutis,240,0.0,val
scc_26,scc_26,scc_26__region_0017,p1000,p1000/scc_26__region_0017__p1000__ff6690c21b.jpg,1,scc_26_p1000.tif,Subcutis,240,90.09368654077689,val
scc_26,scc_26,scc_26__region_0018,cs2,cs2/scc_26__region_0018__cs2__5e9b1b6cc7.jpg,1,scc_26_cs2.tif,Dermis,224,0.0,val
scc_26,scc_26,scc_26__region_0018,gt450,gt450/scc_26__region_0018__gt450__105dbbf838.jpg,1,scc_26_gt450.tif,Dermis,224,0.0,val
scc_26,scc_26,scc_26__region_0018,nz20,nz20/scc_26__region_0018__nz20__aeacf27aaf.jpg,1,scc_26_nz20.tif,Dermis,224,0.0,val
scc_26,scc_26,scc_26__region_0018,nz210,nz210/scc_26__region_0018__nz210__d91c0c7551.jpg,1,scc_26_nz210.tif,Dermis,224,0.0,val
scc_26,scc_26,scc_26__region_0018,p1000,p1000/scc_26__region_0018__p1000__e22ff0c4e8.jpg,1,scc_26_p1000.tif,Dermis,224,90.09368654077689,val
scc_26,scc_26,scc_26__region_0019,cs2,cs2/scc_26__region_0019__cs2__aaa3ff077b.jpg,1,scc_26_cs2.tif,Dermis,224,0.0,val
scc_26,scc_26,scc_26__region_0019,gt450,gt450/scc_26__region_0019__gt450__f6bf06539b.jpg,1,scc_26_gt450.tif,Dermis,224,0.0,val
scc_26,scc_26,scc_26__region_0019,nz20,nz20/scc_26__region_0019__nz20__9e66b80fc0.jpg,1,scc_26_nz20.tif,Dermis,224,0.0,val
scc_26,scc_26,scc_26__region_0019,nz210,nz210/scc_26__region_0019__nz210__7f56401145.jpg,1,scc_26_nz210.tif,Dermis,224,0.0,val
scc_26,scc_26,scc_26__region_0019,p1000,p1000/scc_26__region_0019__p1000__ffdecf6499.jpg,1,scc_26_p1000.tif,Dermis,224,90.09368654077689,val
scc_26,scc_26,scc_26__region_0020,cs2,cs2/scc_26__region_0020__cs2__ec6678a75b.jpg,1,scc_26_cs2.tif,Dermis,224,0.0,val
scc_26,scc_26,scc_26__region_0020,gt450,gt450/scc_26__region_0020__gt450__f7ea523774.jpg,1,scc_26_gt450.tif,Dermis,224,0.0,val
scc_26,scc_26,scc_26__region_0020,nz20,nz20/scc_26__region_0020__nz20__79f0275b4e.jpg,1,scc_26_nz20.tif,Dermis,224,0.0,val
scc_26,scc_26,scc_26__region_0020,nz210,nz210/scc_26__region_0020__nz210__ab88b47e4d.jpg,1,scc_26_nz210.tif,Dermis,224,0.0,val
scc_26,scc_26,scc_26__region_0020,p1000,p1000/scc_26__region_0020__p1000__781527981f.jpg,1,scc_26_p1000.tif,Dermis,224,90.09368654077689,val
scc_26,scc_26,scc_26__region_0021,cs2,cs2/scc_26__region_0021__cs2__75185d1a95.jpg,1,scc_26_cs2.tif,Dermis,224,0.0,val
scc_26,scc_26,scc_26__region_0021,gt450,gt450/scc_26__region_0021__gt450__743225aa48.jpg,1,scc_26_gt450.tif,Dermis,224,0.0,val
scc_26,scc_26,scc_26__region_0021,nz20,nz20/scc_26__region_0021__nz20__c7f9eb6c90.jpg,1,scc_26_nz20.tif,Dermis,224,0.0,val
scc_26,scc_26,scc_26__region_0021,nz210,nz210/scc_26__region_0021__nz210__087beeca6c.jpg,1,scc_26_nz210.tif,Dermis,224,0.0,val
scc_26,scc_26,scc_26__region_0021,p1000,p1000/scc_26__region_0021__p1000__fe6fd9a734.jpg,1,scc_26_p1000.tif,Dermis,224,90.09368654077689,val
scc_26,scc_26,scc_26__region_0022,cs2,cs2/scc_26__region_0022__cs2__7e9f3d406e.jpg,1,scc_26_cs2.tif,Dermis,224,0.0,val
scc_26,scc_26,scc_26__region_0022,gt450,gt450/scc_26__region_0022__gt450__8f611a4cef.jpg,1,scc_26_gt450.tif,Dermis,224,0.0,val
scc_26,scc_26,scc_26__region_0022,nz20,nz20/scc_26__region_0022__nz20__4c95584a30.jpg,1,scc_26_nz20.tif,Dermis,224,0.0,val
scc_26,scc_26,scc_26__region_0022,nz210,nz210/scc_26__region_0022__nz210__f874d6fcec.jpg,1,scc_26_nz210.tif,Dermis,224,0.0,val
scc_26,scc_26,scc_26__region_0022,p1000,p1000/scc_26__region_0022__p1000__6c35b656b0.jpg,1,scc_26_p1000.tif,Dermis,224,90.09368654077689,val
scc_26,scc_26,scc_26__region_0023,cs2,cs2/scc_26__region_0023__cs2__19eb4e6232.jpg,1,scc_26_cs2.tif,Dermis,224,0.0,val
scc_26,scc_26,scc_26__region_0023,gt450,gt450/scc_26__region_0023__gt450__cd983cf972.jpg,1,scc_26_gt450.tif,Dermis,224,0.0,val
scc_26,scc_26,scc_26__region_0023,nz20,nz20/scc_26__region_0023__nz20__b7ec9bcf2f.jpg,1,scc_26_nz20.tif,Dermis,224,0.0,val
scc_26,scc_26,scc_26__region_0023,nz210,nz210/scc_26__region_0023__nz210__f345c7fb74.jpg,1,scc_26_nz210.tif,Dermis,224,0.0,val
scc_26,scc_26,scc_26__region_0023,p1000,p1000/scc_26__region_0023__p1000__a5afddbcee.jpg,1,scc_26_p1000.tif,Dermis,224,90.09368654077689,val
scc_26,scc_26,scc_26__region_0024,cs2,cs2/scc_26__region_0024__cs2__6927d77b43.jpg,1,scc_26_cs2.tif,Dermis,224,0.0,val
scc_26,scc_26,scc_26__region_0024,gt450,gt450/scc_26__region_0024__gt450__357686c8c3.jpg,1,scc_26_gt450.tif,Dermis,224,0.0,val
scc_26,scc_26,scc_26__region_0024,nz20,nz20/scc_26__region_0024__nz20__62f38804c3.jpg,1,scc_26_nz20.tif,Dermis,224,0.0,val
scc_26,scc_26,scc_26__region_0024,nz210,nz210/scc_26__region_0024__nz210__e7aaa4025a.jpg,1,scc_26_nz210.tif,Dermis,224,0.0,val
scc_26,scc_26,scc_26__region_0024,p1000,p1000/scc_26__region_0024__p1000__bb6285234e.jpg,1,scc_26_p1000.tif,Dermis,224,90.09368654077689,val
scc_27,scc_27,scc_27__region_0002,cs2,cs2/scc_27__region_0002__cs2__6e218942e7.jpg,4,scc_27_cs2.tif,Epidermis,1792,0.0,train
scc_27,scc_27,scc_27__region_0002,gt450,gt450/scc_27__region_0002__gt450__44eda898a2.jpg,4,scc_27_gt450.tif,Epidermis,1792,0.0,train
scc_27,scc_27,scc_27__region_0002,nz20,nz20/scc_27__region_0002__nz20__cb5a644020.jpg,4,scc_27_nz20.tif,Epidermis,1792,0.0,train
scc_27,scc_27,scc_27__region_0002,nz210,nz210/scc_27__region_0002__nz210__eba6a05a1e.jpg,4,scc_27_nz210.tif,Epidermis,1792,0.0,train
scc_27,scc_27,scc_27__region_0002,p1000,p1000/scc_27__region_0002__p1000__191cc789a2.jpg,4,scc_27_p1000.tif,Epidermis,1792,90.21213345147788,train
scc_27,scc_27,scc_27__region_0006,cs2,cs2/scc_27__region_0006__cs2__3eb2193905.jpg,4,scc_27_cs2.tif,Inflamm/Necrosis,272,0.0,train
scc_27,scc_27,scc_27__region_0006,gt450,gt450/scc_27__region_0006__gt450__314da59a02.jpg,4,scc_27_gt450.tif,Inflamm/Necrosis,272,0.0,train
scc_27,scc_27,scc_27__region_0006,nz20,nz20/scc_27__region_0006__nz20__f1aa5c0a28.jpg,4,scc_27_nz20.tif,Inflamm/Necrosis,272,0.0,train
scc_27,scc_27,scc_27__region_0006,nz210,nz210/scc_27__region_0006__nz210__219eff2d76.jpg,4,scc_27_nz210.tif,Inflamm/Necrosis,272,0.0,train
scc_27,scc_27,scc_27__region_0006,p1000,p1000/scc_27__region_0006__p1000__6c14670f4a.jpg,4,scc_27_p1000.tif,Inflamm/Necrosis,272,90.21213345147788,train
scc_27,scc_27,scc_27__region_0009,cs2,cs2/scc_27__region_0009__cs2__f7b3135bdc.jpg,4,scc_27_cs2.tif,SCC,336,0.0,train
scc_27,scc_27,scc_27__region_0009,gt450,gt450/scc_27__region_0009__gt450__2b6735e1b6.jpg,4,scc_27_gt450.tif,SCC,336,0.0,train
scc_27,scc_27,scc_27__region_0009,nz20,nz20/scc_27__region_0009__nz20__35de8b26f1.jpg,4,scc_27_nz20.tif,SCC,336,0.0,train
scc_27,scc_27,scc_27__region_0009,nz210,nz210/scc_27__region_0009__nz210__5548d3b654.jpg,4,scc_27_nz210.tif,SCC,336,0.0,train
scc_27,scc_27,scc_27__region_0009,p1000,p1000/scc_27__region_0009__p1000__267720cb36.jpg,4,scc_27_p1000.tif,SCC,336,90.21213345147788,train
scc_27,scc_27,scc_27__region_0010,cs2,cs2/scc_27__region_0010__cs2__934c07674b.jpg,4,scc_27_cs2.tif,SCC,224,0.0,train
scc_27,scc_27,scc_27__region_0010,gt450,gt450/scc_27__region_0010__gt450__caf008ad09.jpg,4,scc_27_gt450.tif,SCC,224,0.0,train
scc_27,scc_27,scc_27__region_0010,nz20,nz20/scc_27__region_0010__nz20__2e9d567332.jpg,4,scc_27_nz20.tif,SCC,224,0.0,train
scc_27,scc_27,scc_27__region_0010,nz210,nz210/scc_27__region_0010__nz210__6604870c1e.jpg,4,scc_27_nz210.tif,SCC,224,0.0,train
scc_27,scc_27,scc_27__region_0010,p1000,p1000/scc_27__region_0010__p1000__ba7f9a99ec.jpg,4,scc_27_p1000.tif,SCC,224,90.21213345147788,train
scc_27,scc_27,scc_27__region_0011,cs2,cs2/scc_27__region_0011__cs2__3abb8cec66.jpg,4,scc_27_cs2.tif,SCC,224,0.0,train
scc_27,scc_27,scc_27__region_0011,gt450,gt450/scc_27__region_0011__gt450__7415bdfcd6.jpg,4,scc_27_gt450.tif,SCC,224,0.0,train
scc_27,scc_27,scc_27__region_0011,nz20,nz20/scc_27__region_0011__nz20__1472adb889.jpg,4,scc_27_nz20.tif,SCC,224,0.0,train
scc_27,scc_27,scc_27__region_0011,nz210,nz210/scc_27__region_0011__nz210__f8d9dc1868.jpg,4,scc_27_nz210.tif,SCC,224,0.0,train
scc_27,scc_27,scc_27__region_0011,p1000,p1000/scc_27__region_0011__p1000__c3815a5f61.jpg,4,scc_27_p1000.tif,SCC,224,90.21213345147788,train
scc_27,scc_27,scc_27__region_0012,cs2,cs2/scc_27__region_0012__cs2__ea5827d507.jpg,4,scc_27_cs2.tif,Bone,640,0.0,train
scc_27,scc_27,scc_27__region_0012,gt450,gt450/scc_27__region_0012__gt450__cea4683b4c.jpg,4,scc_27_gt450.tif,Bone,640,0.0,train
scc_27,scc_27,scc_27__region_0012,nz20,nz20/scc_27__region_0012__nz20__1586e21587.jpg,4,scc_27_nz20.tif,Bone,640,0.0,train
scc_27,scc_27,scc_27__region_0012,nz210,nz210/scc_27__region_0012__nz210__f2cee3d587.jpg,4,scc_27_nz210.tif,Bone,640,0.0,train
scc_27,scc_27,scc_27__region_0012,p1000,p1000/scc_27__region_0012__p1000__87c08472df.jpg,4,scc_27_p1000.tif,Bone,640,90.21213345147788,train
scc_27,scc_27,scc_27__region_0013,cs2,cs2/scc_27__region_0013__cs2__af4f566f3c.jpg,4,scc_27_cs2.tif,Inflamm/Necrosis,224,0.0,train
scc_27,scc_27,scc_27__region_0013,gt450,gt450/scc_27__region_0013__gt450__3449c9bd30.jpg,4,scc_27_gt450.tif,Inflamm/Necrosis,224,0.0,train
scc_27,scc_27,scc_27__region_0013,nz20,nz20/scc_27__region_0013__nz20__3d96295d01.jpg,4,scc_27_nz20.tif,Inflamm/Necrosis,224,0.0,train
scc_27,scc_27,scc_27__region_0013,nz210,nz210/scc_27__region_0013__nz210__df81f29096.jpg,4,scc_27_nz210.tif,Inflamm/Necrosis,224,0.0,train
scc_27,scc_27,scc_27__region_0013,p1000,p1000/scc_27__region_0013__p1000__52fd7ea9d0.jpg,4,scc_27_p1000.tif,Inflamm/Necrosis,224,90.21213345147788,train
scc_27,scc_27,scc_27__region_0016,cs2,cs2/scc_27__region_0016__cs2__302aa46f4e.jpg,4,scc_27_cs2.tif,Dermis,224,0.0,train
scc_27,scc_27,scc_27__region_0016,gt450,gt450/scc_27__region_0016__gt450__44b2f635e6.jpg,4,scc_27_gt450.tif,Dermis,224,0.0,train
scc_27,scc_27,scc_27__region_0016,nz20,nz20/scc_27__region_0016__nz20__9253a81ba0.jpg,4,scc_27_nz20.tif,Dermis,224,0.0,train
scc_27,scc_27,scc_27__region_0016,nz210,nz210/scc_27__region_0016__nz210__aee8fd7ab9.jpg,4,scc_27_nz210.tif,Dermis,224,0.0,train
scc_27,scc_27,scc_27__region_0016,p1000,p1000/scc_27__region_0016__p1000__24cf06e755.jpg,4,scc_27_p1000.tif,Dermis,224,90.21213345147788,train
scc_27,scc_27,scc_27__region_0017,cs2,cs2/scc_27__region_0017__cs2__fd37baa300.jpg,4,scc_27_cs2.tif,SCC,320,0.0,train
scc_27,scc_27,scc_27__region_0017,gt450,gt450/scc_27__region_0017__gt450__e7cb8ba41b.jpg,4,scc_27_gt450.tif,SCC,320,0.0,train
scc_27,scc_27,scc_27__region_0017,nz20,nz20/scc_27__region_0017__nz20__13b397177d.jpg,4,scc_27_nz20.tif,SCC,320,0.0,train
scc_27,scc_27,scc_27__region_0017,nz210,nz210/scc_27__region_0017__nz210__4123a219e2.jpg,4,scc_27_nz210.tif,SCC,320,0.0,train
scc_27,scc_27,scc_27__region_0017,p1000,p1000/scc_27__region_0017__p1000__0209e38b32.jpg,4,scc_27_p1000.tif,SCC,320,90.21213345147788,train
scc_28,scc_28,scc_28__region_0005,cs2,cs2/scc_28__region_0005__cs2__ebb9f4939c.jpg,4,scc_28_cs2.tif,Epidermis,224,0.0,train
scc_28,scc_28,scc_28__region_0005,gt450,gt450/scc_28__region_0005__gt450__6e0152f05b.jpg,4,scc_28_gt450.tif,Epidermis,224,0.0,train
scc_28,scc_28,scc_28__region_0005,nz20,nz20/scc_28__region_0005__nz20__2310f08557.jpg,4,scc_28_nz20.tif,Epidermis,224,0.0,train
scc_28,scc_28,scc_28__region_0005,nz210,nz210/scc_28__region_0005__nz210__5882d99ae8.jpg,4,scc_28_nz210.tif,Epidermis,224,0.0,train
scc_28,scc_28,scc_28__region_0005,p1000,p1000/scc_28__region_0005__p1000__2b70d8d526.jpg,4,scc_28_p1000.tif,Epidermis,224,89.92908975619417,train
scc_28,scc_28,scc_28__region_0007,cs2,cs2/scc_28__region_0007__cs2__0f7c6e9e9b.jpg,4,scc_28_cs2.tif,Subcutis,2768,0.0,train
scc_28,scc_28,scc_28__region_0007,gt450,gt450/scc_28__region_0007__gt450__d1f8b90cd2.jpg,4,scc_28_gt450.tif,Subcutis,2768,0.0,train
scc_28,scc_28,scc_28__region_0007,nz20,nz20/scc_28__region_0007__nz20__b30f4470af.jpg,4,scc_28_nz20.tif,Subcutis,2768,0.0,train
scc_28,scc_28,scc_28__region_0007,nz210,nz210/scc_28__region_0007__nz210__25a0bf78cd.jpg,4,scc_28_nz210.tif,Subcutis,2768,0.0,train
scc_28,scc_28,scc_28__region_0007,p1000,p1000/scc_28__region_0007__p1000__a856b4e06b.jpg,4,scc_28_p1000.tif,Subcutis,2768,89.92908975619417,train
scc_28,scc_28,scc_28__region_0008,cs2,cs2/scc_28__region_0008__cs2__64f573c15e.jpg,4,scc_28_cs2.tif,Subcutis,416,0.0,train
scc_28,scc_28,scc_28__region_0008,gt450,gt450/scc_28__region_0008__gt450__9f917d6822.jpg,4,scc_28_gt450.tif,Subcutis,416,0.0,train
scc_28,scc_28,scc_28__region_0008,nz20,nz20/scc_28__region_0008__nz20__78c0028b50.jpg,4,scc_28_nz20.tif,Subcutis,416,0.0,train
scc_28,scc_28,scc_28__region_0008,nz210,nz210/scc_28__region_0008__nz210__e3a3ad9d0c.jpg,4,scc_28_nz210.tif,Subcutis,416,0.0,train
scc_28,scc_28,scc_28__region_0008,p1000,p1000/scc_28__region_0008__p1000__d232cb87d9.jpg,4,scc_28_p1000.tif,Subcutis,416,89.92908975619417,train
scc_28,scc_28,scc_28__region_0009,cs2,cs2/scc_28__region_0009__cs2__bd232800c1.jpg,4,scc_28_cs2.tif,Subcutis,224,0.0,train
scc_28,scc_28,scc_28__region_0009,gt450,gt450/scc_28__region_0009__gt450__4ba60fa23e.jpg,4,scc_28_gt450.tif,Subcutis,224,0.0,train
scc_28,scc_28,scc_28__region_0009,nz20,nz20/scc_28__region_0009__nz20__9a17740fcc.jpg,4,scc_28_nz20.tif,Subcutis,224,0.0,train
scc_28,scc_28,scc_28__region_0009,nz210,nz210/scc_28__region_0009__nz210__7a7a4bed97.jpg,4,scc_28_nz210.tif,Subcutis,224,0.0,train
scc_28,scc_28,scc_28__region_0009,p1000,p1000/scc_28__region_0009__p1000__e22f8a1922.jpg,4,scc_28_p1000.tif,Subcutis,224,89.92908975619417,train
scc_28,scc_28,scc_28__region_0010,cs2,cs2/scc_28__region_0010__cs2__79598720ee.jpg,4,scc_28_cs2.tif,Subcutis,272,0.0,train
scc_28,scc_28,scc_28__region_0010,gt450,gt450/scc_28__region_0010__gt450__ec10c1f3af.jpg,4,scc_28_gt450.tif,Subcutis,272,0.0,train
scc_28,scc_28,scc_28__region_0010,nz20,nz20/scc_28__region_0010__nz20__5cec65e363.jpg,4,scc_28_nz20.tif,Subcutis,272,0.0,train
scc_28,scc_28,scc_28__region_0010,nz210,nz210/scc_28__region_0010__nz210__bae81d3a9f.jpg,4,scc_28_nz210.tif,Subcutis,272,0.0,train
scc_28,scc_28,scc_28__region_0010,p1000,p1000/scc_28__region_0010__p1000__597e2a1f3c.jpg,4,scc_28_p1000.tif,Subcutis,272,89.92908975619417,train
scc_28,scc_28,scc_28__region_0011,cs2,cs2/scc_28__region_0011__cs2__ae226fac45.jpg,4,scc_28_cs2.tif,Dermis,1360,0.0,train
scc_28,scc_28,scc_28__region_0011,gt450,gt450/scc_28__region_0011__gt450__9f899dc65d.jpg,4,scc_28_gt450.tif,Dermis,1360,0.0,train
scc_28,scc_28,scc_28__region_0011,nz20,nz20/scc_28__region_0011__nz20__96b24ddbee.jpg,4,scc_28_nz20.tif,Dermis,1360,0.0,train
scc_28,scc_28,scc_28__region_0011,nz210,nz210/scc_28__region_0011__nz210__4d36324eae.jpg,4,scc_28_nz210.tif,Dermis,1360,0.0,train
scc_28,scc_28,scc_28__region_0011,p1000,p1000/scc_28__region_0011__p1000__e133c2141c.jpg,4,scc_28_p1000.tif,Dermis,1360,89.92908975619417,train
scc_28,scc_28,scc_28__region_0012,cs2,cs2/scc_28__region_0012__cs2__bbf4b6c779.jpg,4,scc_28_cs2.tif,Subcutis,224,0.0,train
scc_28,scc_28,scc_28__region_0012,gt450,gt450/scc_28__region_0012__gt450__a0be85d5ce.jpg,4,scc_28_gt450.tif,Subcutis,224,0.0,train
scc_28,scc_28,scc_28__region_0012,nz20,nz20/scc_28__region_0012__nz20__bbccc8986d.jpg,4,scc_28_nz20.tif,Subcutis,224,0.0,train
scc_28,scc_28,scc_28__region_0012,nz210,nz210/scc_28__region_0012__nz210__d293d897db.jpg,4,scc_28_nz210.tif,Subcutis,224,0.0,train
scc_28,scc_28,scc_28__region_0012,p1000,p1000/scc_28__region_0012__p1000__d0a9d31cd6.jpg,4,scc_28_p1000.tif,Subcutis,224,89.92908975619417,train
scc_28,scc_28,scc_28__region_0013,cs2,cs2/scc_28__region_0013__cs2__1a39a0034b.jpg,4,scc_28_cs2.tif,SCC,256,0.0,train
scc_28,scc_28,scc_28__region_0013,gt450,gt450/scc_28__region_0013__gt450__ab39d9f6dd.jpg,4,scc_28_gt450.tif,SCC,256,0.0,train
scc_28,scc_28,scc_28__region_0013,nz20,nz20/scc_28__region_0013__nz20__6cd66d572f.jpg,4,scc_28_nz20.tif,SCC,256,0.0,train
scc_28,scc_28,scc_28__region_0013,nz210,nz210/scc_28__region_0013__nz210__44201452cc.jpg,4,scc_28_nz210.tif,SCC,256,0.0,train
scc_28,scc_28,scc_28__region_0013,p1000,p1000/scc_28__region_0013__p1000__2133e7c0f5.jpg,4,scc_28_p1000.tif,SCC,256,89.92908975619417,train
scc_28,scc_28,scc_28__region_0015,cs2,cs2/scc_28__region_0015__cs2__4124fd57d7.jpg,4,scc_28_cs2.tif,Subcutis,272,0.0,train
scc_28,scc_28,scc_28__region_0015,gt450,gt450/scc_28__region_0015__gt450__8cc4aad5e5.jpg,4,scc_28_gt450.tif,Subcutis,272,0.0,train
scc_28,scc_28,scc_28__region_0015,nz20,nz20/scc_28__region_0015__nz20__4649959eea.jpg,4,scc_28_nz20.tif,Subcutis,272,0.0,train
scc_28,scc_28,scc_28__region_0015,nz210,nz210/scc_28__region_0015__nz210__4dc5673e41.jpg,4,scc_28_nz210.tif,Subcutis,272,0.0,train
scc_28,scc_28,scc_28__region_0015,p1000,p1000/scc_28__region_0015__p1000__20de3f04f1.jpg,4,scc_28_p1000.tif,Subcutis,272,89.92908975619417,train
scc_28,scc_28,scc_28__region_0016,cs2,cs2/scc_28__region_0016__cs2__96c1023694.jpg,4,scc_28_cs2.tif,Subcutis,224,0.0,train
scc_28,scc_28,scc_28__region_0016,gt450,gt450/scc_28__region_0016__gt450__d319baa8f9.jpg,4,scc_28_gt450.tif,Subcutis,224,0.0,train
scc_28,scc_28,scc_28__region_0016,nz20,nz20/scc_28__region_0016__nz20__ec3293c0da.jpg,4,scc_28_nz20.tif,Subcutis,224,0.0,train
scc_28,scc_28,scc_28__region_0016,nz210,nz210/scc_28__region_0016__nz210__fc7664639d.jpg,4,scc_28_nz210.tif,Subcutis,224,0.0,train
scc_28,scc_28,scc_28__region_0016,p1000,p1000/scc_28__region_0016__p1000__5717ca2fed.jpg,4,scc_28_p1000.tif,Subcutis,224,89.92908975619417,train
scc_28,scc_28,scc_28__region_0017,cs2,cs2/scc_28__region_0017__cs2__47b4df3815.jpg,4,scc_28_cs2.tif,Subcutis,224,0.0,train
scc_28,scc_28,scc_28__region_0017,gt450,gt450/scc_28__region_0017__gt450__9898fb050b.jpg,4,scc_28_gt450.tif,Subcutis,224,0.0,train
scc_28,scc_28,scc_28__region_0017,nz20,nz20/scc_28__region_0017__nz20__34613ca0b7.jpg,4,scc_28_nz20.tif,Subcutis,224,0.0,train
scc_28,scc_28,scc_28__region_0017,nz210,nz210/scc_28__region_0017__nz210__6ea319f0ff.jpg,4,scc_28_nz210.tif,Subcutis,224,0.0,train
scc_28,scc_28,scc_28__region_0017,p1000,p1000/scc_28__region_0017__p1000__5612f33b42.jpg,4,scc_28_p1000.tif,Subcutis,224,89.92908975619417,train
scc_28,scc_28,scc_28__region_0018,cs2,cs2/scc_28__region_0018__cs2__a12d4dcd7b.jpg,4,scc_28_cs2.tif,Bone,464,0.0,train
scc_28,scc_28,scc_28__region_0018,gt450,gt450/scc_28__region_0018__gt450__778e4773d2.jpg,4,scc_28_gt450.tif,Bone,464,0.0,train
scc_28,scc_28,scc_28__region_0018,nz20,nz20/scc_28__region_0018__nz20__a513fd33e2.jpg,4,scc_28_nz20.tif,Bone,464,0.0,train
scc_28,scc_28,scc_28__region_0018,nz210,nz210/scc_28__region_0018__nz210__3f2b00a871.jpg,4,scc_28_nz210.tif,Bone,464,0.0,train
scc_28,scc_28,scc_28__region_0018,p1000,p1000/scc_28__region_0018__p1000__37db9fd0f6.jpg,4,scc_28_p1000.tif,Bone,464,89.92908975619417,train
scc_28,scc_28,scc_28__region_0019,cs2,cs2/scc_28__region_0019__cs2__6471960f21.jpg,4,scc_28_cs2.tif,Bone,224,0.0,train
scc_28,scc_28,scc_28__region_0019,gt450,gt450/scc_28__region_0019__gt450__e73305dbfa.jpg,4,scc_28_gt450.tif,Bone,224,0.0,train
scc_28,scc_28,scc_28__region_0019,nz20,nz20/scc_28__region_0019__nz20__0804f7d0a5.jpg,4,scc_28_nz20.tif,Bone,224,0.0,train
scc_28,scc_28,scc_28__region_0019,nz210,nz210/scc_28__region_0019__nz210__8e042f76e6.jpg,4,scc_28_nz210.tif,Bone,224,0.0,train
scc_28,scc_28,scc_28__region_0019,p1000,p1000/scc_28__region_0019__p1000__750cf19b37.jpg,4,scc_28_p1000.tif,Bone,224,89.92908975619417,train
scc_29,scc_29,scc_29__region_0009,cs2,cs2/scc_29__region_0009__cs2__de65e1510a.jpg,3,scc_29_cs2.tif,Epidermis,1584,0.0,train
scc_29,scc_29,scc_29__region_0009,gt450,gt450/scc_29__region_0009__gt450__84bbf4f1aa.jpg,3,scc_29_gt450.tif,Epidermis,1584,0.0,train
scc_29,scc_29,scc_29__region_0009,nz20,nz20/scc_29__region_0009__nz20__0a60daeaa2.jpg,3,scc_29_nz20.tif,Epidermis,1584,0.0,train
scc_29,scc_29,scc_29__region_0009,nz210,nz210/scc_29__region_0009__nz210__2a3c7fcedb.jpg,3,scc_29_nz210.tif,Epidermis,1584,0.0,train
