sample_id,region_id,region_rank,scanner_id,file_name,image_id,annotation_id,category_id,category_name,bbox,area,polygon_parts,vertex_count,image_width,image_height,correspondence_basis,bbox_x,bbox_y,bbox_width,bbox_height,bbox_center_x,bbox_center_y,bbox_max_side,bbox_area_pixels,fold
scc_29,scc_29__region_0037,37,nz210,scc_29_nz210.tif,144,4017,11,SCC,"[3604.0,2825.0,121.0,212.0]",15437.5,66,0,12480,5808,within_image_annotation_id_rank,3604.0,2825.0,121.0,212.0,3664.5,2931.0,212.0,25652.0,3
scc_29,scc_29__region_0037,37,p1000,scc_29_p1000.tif,142,3867,11,SCC,"[2925.0,9924.0,188.0,107.0]",12145.5,66,0,4482,10859,within_image_annotation_id_rank,2925.0,9924.0,188.0,107.0,3019.0,9977.5,188.0,20116.0,3
scc_29,scc_29__region_0038,38,cs2,scc_29_cs2.tif,141,3793,11,SCC,"[1734.0,2561.0,73.0,118.0]",4883.0,68,0,7312,5105,within_image_annotation_id_rank,1734.0,2561.0,73.0,118.0,1770.5,2620.0,118.0,8614.0,3
scc_29,scc_29__region_0038,38,gt450,scc_29_gt450.tif,145,4093,11,SCC,"[2864.0,2981.0,70.0,114.0]",4507.5,68,0,10384,5156,within_image_annotation_id_rank,2864.0,2981.0,70.0,114.0,2899.0,3038.0,114.0,7980.0,3
scc_29,scc_29__region_0038,38,nz20,scc_29_nz20.tif,143,3943,11,SCC,"[3627.0,3333.0,82.0,132.0]",6075.0,68,0,12032,6080,within_image_annotation_id_rank,3627.0,3333.0,82.0,132.0,3668.0,3399.0,132.0,10824.0,3
scc_29,scc_29__region_0038,38,nz210,scc_29_nz210.tif,144,4018,11,SCC,"[3831.0,2829.0,83.0,136.0]",6446.0,68,0,12480,5808,within_image_annotation_id_rank,3831.0,2829.0,83.0,136.0,3872.5,2897.0,136.0,11288.0,3
scc_29,scc_29__region_0038,38,p1000,scc_29_p1000.tif,142,3868,11,SCC,"[2928.0,9756.0,120.0,74.0]",5017.5,68,0,4482,10859,within_image_annotation_id_rank,2928.0,9756.0,120.0,74.0,2988.0,9793.0,120.0,8880.0,3
scc_29,scc_29__region_0039,39,cs2,scc_29_cs2.tif,141,3794,11,SCC,"[1878.0,2734.0,54.0,58.0]",2406.0,34,0,7312,5105,within_image_annotation_id_rank,1878.0,2734.0,54.0,58.0,1905.0,2763.0,58.0,3132.0,3
scc_29,scc_29__region_0039,39,gt450,scc_29_gt450.tif,145,4094,11,SCC,"[3002.0,3148.0,52.0,55.0]",2191.5,34,0,10384,5156,within_image_annotation_id_rank,3002.0,3148.0,52.0,55.0,3028.0,3175.5,55.0,2860.0,3
scc_29,scc_29__region_0039,39,nz20,scc_29_nz20.tif,143,3944,11,SCC,"[3790.0,3525.0,60.0,65.0]",2977.5,34,0,12032,6080,within_image_annotation_id_rank,3790.0,3525.0,60.0,65.0,3820.0,3557.5,65.0,3900.0,3
scc_29,scc_29__region_0039,39,nz210,scc_29_nz210.tif,144,4019,11,SCC,"[3996.0,3028.0,63.0,67.0]",3196.0,34,0,12480,5808,within_image_annotation_id_rank,3996.0,3028.0,63.0,67.0,4027.5,3061.5,67.0,4221.0,3
scc_29,scc_29__region_0039,39,p1000,scc_29_p1000.tif,142,3869,11,SCC,"[3104.0,9627.0,59.0,55.0]",2492.0,34,0,4482,10859,within_image_annotation_id_rank,3104.0,9627.0,59.0,55.0,3133.5,9654.5,59.0,3245.0,3
scc_29,scc_29__region_0040,40,cs2,scc_29_cs2.tif,141,3795,11,SCC,"[1647.0,2612.0,39.0,39.0]",854.5,62,0,7312,5105,within_image_annotation_id_rank,1647.0,2612.0,39.0,39.0,1666.5,2631.5,39.0,1521.0,3
scc_29,scc_29__region_0040,40,gt450,scc_29_gt450.tif,145,4095,11,SCC,"[2779.0,3030.0,39.0,37.0]",790.0,62,0,10384,5156,within_image_annotation_id_rank,2779.0,3030.0,39.0,37.0,2798.5,3048.5,39.0,1443.0,3
scc_29,scc_29__region_0040,40,nz20,scc_29_nz20.tif,143,3945,11,SCC,"[3530.0,3391.0,44.0,42.0]",1030.0,62,0,12032,6080,within_image_annotation_id_rank,3530.0,3391.0,44.0,42.0,3552.0,3412.0,44.0,1848.0,3
scc_29,scc_29__region_0040,40,nz210,scc_29_nz210.tif,144,4020,11,SCC,"[3730.0,2888.0,46.0,44.0]",1110.5,62,0,12480,5808,within_image_annotation_id_rank,3730.0,2888.0,46.0,44.0,3753.0,2910.0,46.0,2024.0,3
scc_29,scc_29__region_0040,40,p1000,scc_29_p1000.tif,142,3870,11,SCC,"[2980.0,9878.0,40.0,41.0]",885.0,62,0,4482,10859,within_image_annotation_id_rank,2980.0,9878.0,40.0,41.0,3000.0,9898.5,41.0,1640.0,3
scc_29,scc_29__region_0041,41,cs2,scc_29_cs2.tif,141,3796,11,SCC,"[1308.0,2197.0,309.0,348.0]",51387.0,232,0,7312,5105,within_image_annotation_id_rank,1308.0,2197.0,309.0,348.0,1462.5,2371.0,348.0,107532.0,3
scc_29,scc_29__region_0041,41,gt450,scc_29_gt450.tif,145,4096,11,SCC,"[2454.0,2632.0,297.0,334.0]",47460.0,232,0,10384,5156,within_image_annotation_id_rank,2454.0,2632.0,297.0,334.0,2602.5,2799.0,334.0,99198.0,3
scc_29,scc_29__region_0041,41,nz20,scc_29_nz20.tif,143,3946,11,SCC,"[3149.0,2929.0,346.0,387.0]",64116.5,232,0,12032,6080,within_image_annotation_id_rank,3149.0,2929.0,346.0,387.0,3322.0,3122.5,387.0,133902.0,3
scc_29,scc_29__region_0041,41,nz210,scc_29_nz210.tif,144,4021,11,SCC,"[3342.0,2411.0,355.0,399.0]",67696.0,232,0,12480,5808,within_image_annotation_id_rank,3342.0,2411.0,355.0,399.0,3519.5,2610.5,399.0,141645.0,3
scc_29,scc_29__region_0041,41,p1000,scc_29_p1000.tif,142,3871,11,SCC,"[2558.0,9950.0,354.0,315.0]",53405.0,232,0,4482,10859,within_image_annotation_id_rank,2558.0,9950.0,354.0,315.0,2735.0,10107.5,354.0,111510.0,3
scc_29,scc_29__region_0042,42,cs2,scc_29_cs2.tif,141,3797,11,SCC,"[1681.0,2062.0,263.0,603.0]",77240.5,132,0,7312,5105,within_image_annotation_id_rank,1681.0,2062.0,263.0,603.0,1812.5,2363.5,603.0,158589.0,3
scc_29,scc_29__region_0042,42,gt450,scc_29_gt450.tif,145,4097,11,SCC,"[2813.0,2502.0,253.0,579.0]",71484.0,132,0,10384,5156,within_image_annotation_id_rank,2813.0,2502.0,253.0,579.0,2939.5,2791.5,579.0,146487.0,3
scc_29,scc_29__region_0042,42,nz20,scc_29_nz20.tif,143,3947,11,SCC,"[3565.0,2778.0,296.0,671.0]",96397.5,132,0,12032,6080,within_image_annotation_id_rank,3565.0,2778.0,296.0,671.0,3713.0,3113.5,671.0,198616.0,3
scc_29,scc_29__region_0042,42,nz210,scc_29_nz210.tif,144,4022,11,SCC,"[3770.0,2256.0,301.0,693.0]",101782.5,132,0,12480,5808,within_image_annotation_id_rank,3770.0,2256.0,301.0,693.0,3920.5,2602.5,693.0,208593.0,3
scc_29,scc_29__region_0042,42,p1000,scc_29_p1000.tif,142,3872,11,SCC,"[2420.0,9618.0,614.0,269.0]",80222.0,132,0,4482,10859,within_image_annotation_id_rank,2420.0,9618.0,614.0,269.0,2727.0,9752.5,614.0,165166.0,3
scc_29,scc_29__region_0043,43,cs2,scc_29_cs2.tif,141,3798,11,SCC,"[1922.0,2570.0,22.0,48.0]",767.5,20,0,7312,5105,within_image_annotation_id_rank,1922.0,2570.0,22.0,48.0,1933.0,2594.0,48.0,1056.0,3
scc_29,scc_29__region_0043,43,gt450,scc_29_gt450.tif,145,4098,11,SCC,"[3045.0,2989.0,21.0,47.0]",695.0,20,0,10384,5156,within_image_annotation_id_rank,3045.0,2989.0,21.0,47.0,3055.5,3012.5,47.0,987.0,3
scc_29,scc_29__region_0043,43,nz20,scc_29_nz20.tif,143,3948,11,SCC,"[3838.0,3342.0,25.0,54.0]",956.0,20,0,12032,6080,within_image_annotation_id_rank,3838.0,3342.0,25.0,54.0,3850.5,3369.0,54.0,1350.0,3
scc_29,scc_29__region_0043,43,nz210,scc_29_nz210.tif,144,4023,11,SCC,"[4047.0,2839.0,25.0,56.0]",1008.5,20,0,12480,5808,within_image_annotation_id_rank,4047.0,2839.0,25.0,56.0,4059.5,2867.0,56.0,1400.0,3
scc_29,scc_29__region_0043,43,p1000,scc_29_p1000.tif,142,3873,11,SCC,"[2936.0,9616.0,50.0,22.0]",780.5,20,0,4482,10859,within_image_annotation_id_rank,2936.0,9616.0,50.0,22.0,2961.0,9627.0,50.0,1100.0,3
scc_29,scc_29__region_0044,44,cs2,scc_29_cs2.tif,141,3799,11,SCC,"[2282.0,2515.0,183.0,173.0]",13729.0,60,0,7312,5105,within_image_annotation_id_rank,2282.0,2515.0,183.0,173.0,2373.5,2601.5,183.0,31659.0,3
scc_29,scc_29__region_0044,44,gt450,scc_29_gt450.tif,145,4099,11,SCC,"[3392.0,2937.0,175.0,166.0]",12701.0,60,0,10384,5156,within_image_annotation_id_rank,3392.0,2937.0,175.0,166.0,3479.5,3020.0,175.0,29050.0,3
scc_29,scc_29__region_0044,44,nz20,scc_29_nz20.tif,143,3949,11,SCC,"[4241.0,3280.0,204.0,192.0]",17087.0,60,0,12032,6080,within_image_annotation_id_rank,4241.0,3280.0,204.0,192.0,4343.0,3376.0,204.0,39168.0,3
scc_29,scc_29__region_0044,44,nz210,scc_29_nz210.tif,144,4024,11,SCC,"[4460.0,2777.0,209.0,198.0]",18151.0,60,0,12480,5808,within_image_annotation_id_rank,4460.0,2777.0,209.0,198.0,4564.5,2876.0,209.0,41382.0,3
scc_29,scc_29__region_0044,44,p1000,scc_29_p1000.tif,142,3874,11,SCC,"[2880.0,9086.0,176.0,186.0]",14251.0,60,0,4482,10859,within_image_annotation_id_rank,2880.0,9086.0,176.0,186.0,2968.0,9179.0,186.0,32736.0,3
scc_29,scc_29__region_0045,45,cs2,scc_29_cs2.tif,141,3800,11,SCC,"[2251.0,2429.0,58.0,106.0]",4193.0,30,0,7312,5105,within_image_annotation_id_rank,2251.0,2429.0,58.0,106.0,2280.0,2482.0,106.0,6148.0,3
scc_29,scc_29__region_0045,45,gt450,scc_29_gt450.tif,145,4100,11,SCC,"[3362.0,2854.0,55.0,102.0]",3876.5,30,0,10384,5156,within_image_annotation_id_rank,3362.0,2854.0,55.0,102.0,3389.5,2905.0,102.0,5610.0,3
scc_29,scc_29__region_0045,45,nz20,scc_29_nz20.tif,143,3950,11,SCC,"[4206.0,3184.0,64.0,117.0]",5237.0,30,0,12032,6080,within_image_annotation_id_rank,4206.0,3184.0,64.0,117.0,4238.0,3242.5,117.0,7488.0,3
scc_29,scc_29__region_0045,45,nz210,scc_29_nz210.tif,144,4025,11,SCC,"[4425.0,2678.0,65.0,121.0]",5504.0,30,0,12480,5808,within_image_annotation_id_rank,4425.0,2678.0,65.0,121.0,4457.5,2738.5,121.0,7865.0,3
scc_29,scc_29__region_0045,45,p1000,scc_29_p1000.tif,142,3875,11,SCC,"[2792.0,9245.0,108.0,59.0]",4370.0,30,0,4482,10859,within_image_annotation_id_rank,2792.0,9245.0,108.0,59.0,2846.0,9274.5,108.0,6372.0,3
scc_29,scc_29__region_0046,46,cs2,scc_29_cs2.tif,141,3801,11,SCC,"[2102.0,2392.0,107.0,139.0]",4640.5,38,0,7312,5105,within_image_annotation_id_rank,2102.0,2392.0,107.0,139.0,2155.5,2461.5,139.0,14873.0,3
scc_29,scc_29__region_0046,46,gt450,scc_29_gt450.tif,145,4101,11,SCC,"[3218.0,2819.0,103.0,133.0]",4314.0,38,0,10384,5156,within_image_annotation_id_rank,3218.0,2819.0,103.0,133.0,3269.5,2885.5,133.0,13699.0,3
scc_29,scc_29__region_0046,46,nz20,scc_29_nz20.tif,143,3951,11,SCC,"[4038.0,3144.0,121.0,154.0]",5803.0,38,0,12032,6080,within_image_annotation_id_rank,4038.0,3144.0,121.0,154.0,4098.5,3221.0,154.0,18634.0,3
scc_29,scc_29__region_0046,46,nz210,scc_29_nz210.tif,144,4026,11,SCC,"[4253.0,2636.0,123.0,159.0]",6139.0,38,0,12480,5808,within_image_annotation_id_rank,4253.0,2636.0,123.0,159.0,4314.5,2715.5,159.0,19557.0,3
scc_29,scc_29__region_0046,46,p1000,scc_29_p1000.tif,142,3876,11,SCC,"[2755.0,9347.0,141.0,109.0]",4799.5,38,0,4482,10859,within_image_annotation_id_rank,2755.0,9347.0,141.0,109.0,2825.5,9401.5,141.0,15369.0,3
scc_29,scc_29__region_0047,47,cs2,scc_29_cs2.tif,141,3802,11,SCC,"[2103.0,1205.0,966.0,1459.0]",535335.5,1046,0,7312,5105,within_image_annotation_id_rank,2103.0,1205.0,966.0,1459.0,2586.0,1934.5,1459.0,1409394.0,3
scc_29,scc_29__region_0047,47,gt450,scc_29_gt450.tif,145,4102,11,SCC,"[3220.0,1679.0,932.0,1401.0]",494800.0,1046,0,10384,5156,within_image_annotation_id_rank,3220.0,1679.0,932.0,1401.0,3686.0,2379.5,1401.0,1305732.0,3
scc_29,scc_29__region_0047,47,nz20,scc_29_nz20.tif,143,3952,11,SCC,"[4038.0,1817.0,1077.0,1626.0]",667215.0,1046,0,12032,6080,within_image_annotation_id_rank,4038.0,1817.0,1077.0,1626.0,4576.5,2630.0,1626.0,1751202.0,3
scc_29,scc_29__region_0047,47,nz210,scc_29_nz210.tif,144,4027,11,SCC,"[4254.0,1273.0,1109.0,1675.0]",705362.0,1046,0,12480,5808,within_image_annotation_id_rank,4254.0,1273.0,1109.0,1675.0,4808.5,2110.5,1675.0,1857575.0,3
scc_29,scc_29__region_0047,47,p1000,scc_29_p1000.tif,142,3877,11,SCC,"[1542.0,8476.0,1488.0,980.0]",555797.0,1046,0,4482,10859,within_image_annotation_id_rank,1542.0,8476.0,1488.0,980.0,2286.0,8966.0,1488.0,1458240.0,3
scc_29,scc_29__region_0048,48,cs2,scc_29_cs2.tif,141,3803,11,SCC,"[2955.0,2322.0,203.0,193.0]",20781.5,68,0,7312,5105,within_image_annotation_id_rank,2955.0,2322.0,203.0,193.0,3056.5,2418.5,203.0,39179.0,3
scc_29,scc_29__region_0048,48,gt450,scc_29_gt450.tif,145,4103,11,SCC,"[4040.0,2751.0,195.0,186.0]",19205.5,68,0,10384,5156,within_image_annotation_id_rank,4040.0,2751.0,195.0,186.0,4137.5,2844.0,195.0,36270.0,3
scc_29,scc_29__region_0048,48,nz20,scc_29_nz20.tif,143,3953,11,SCC,"[4994.0,3060.0,227.0,217.0]",25943.0,68,0,12032,6080,within_image_annotation_id_rank,4994.0,3060.0,227.0,217.0,5107.5,3168.5,227.0,49259.0,3
scc_29,scc_29__region_0048,48,nz210,scc_29_nz210.tif,144,4028,11,SCC,"[5232.0,2556.0,233.0,222.0]",27424.0,68,0,12480,5808,within_image_annotation_id_rank,5232.0,2556.0,233.0,222.0,5348.5,2667.0,233.0,51726.0,3
scc_29,scc_29__region_0048,48,p1000,scc_29_p1000.tif,142,3878,11,SCC,"[2680.0,8380.0,198.0,207.0]",21583.5,68,0,4482,10859,within_image_annotation_id_rank,2680.0,8380.0,198.0,207.0,2779.0,8483.5,207.0,40986.0,3
scc_29,scc_29__region_0049,49,cs2,scc_29_cs2.tif,141,3804,11,SCC,"[3148.0,2202.0,100.0,127.0]",9619.0,44,0,7312,5105,within_image_annotation_id_rank,3148.0,2202.0,100.0,127.0,3198.0,2265.5,127.0,12700.0,3
scc_29,scc_29__region_0049,49,gt450,scc_29_gt450.tif,145,4104,11,SCC,"[4226.0,2637.0,95.0,121.0]",8827.5,44,0,10384,5156,within_image_annotation_id_rank,4226.0,2637.0,95.0,121.0,4273.5,2697.5,121.0,11495.0,3
scc_29,scc_29__region_0049,49,nz20,scc_29_nz20.tif,143,3954,11,SCC,"[5208.0,2927.0,111.0,141.0]",11889.5,44,0,12032,6080,within_image_annotation_id_rank,5208.0,2927.0,111.0,141.0,5263.5,2997.5,141.0,15651.0,3
scc_29,scc_29__region_0049,49,nz210,scc_29_nz210.tif,144,4029,11,SCC,"[5454.0,2419.0,114.0,145.0]",12651.5,44,0,12480,5808,within_image_annotation_id_rank,5454.0,2419.0,114.0,145.0,5511.0,2491.5,145.0,16530.0,3
scc_29,scc_29__region_0049,49,p1000,scc_29_p1000.tif,142,3879,11,SCC,"[2558.0,8290.0,129.0,101.0]",9947.0,44,0,4482,10859,within_image_annotation_id_rank,2558.0,8290.0,129.0,101.0,2622.5,8340.5,129.0,13029.0,3
scc_29,scc_29__region_0050,50,cs2,scc_29_cs2.tif,141,3805,11,SCC,"[3415.0,2223.0,127.0,116.0]",5764.0,68,0,7312,5105,within_image_annotation_id_rank,3415.0,2223.0,127.0,116.0,3478.5,2281.0,127.0,14732.0,3
scc_29,scc_29__region_0050,50,gt450,scc_29_gt450.tif,145,4105,11,SCC,"[4483.0,2656.0,122.0,112.0]",5324.0,68,0,10384,5156,within_image_annotation_id_rank,4483.0,2656.0,122.0,112.0,4544.0,2712.0,122.0,13664.0,3
scc_29,scc_29__region_0050,50,nz20,scc_29_nz20.tif,143,3955,11,SCC,"[5507.0,2949.0,142.0,128.0]",7160.0,68,0,12032,6080,within_image_annotation_id_rank,5507.0,2949.0,142.0,128.0,5578.0,3013.0,142.0,18176.0,3
scc_29,scc_29__region_0050,50,nz210,scc_29_nz210.tif,144,4030,11,SCC,"[5760.0,2442.0,145.0,134.0]",7587.0,68,0,12480,5808,within_image_annotation_id_rank,5760.0,2442.0,145.0,134.0,5832.5,2509.0,145.0,19430.0,3
scc_29,scc_29__region_0050,50,p1000,scc_29_p1000.tif,142,3880,11,SCC,"[2578.0,7990.0,118.0,130.0]",6041.0,68,0,4482,10859,within_image_annotation_id_rank,2578.0,7990.0,118.0,130.0,2637.0,8055.0,130.0,15340.0,3
scc_29,scc_29__region_0051,51,cs2,scc_29_cs2.tif,141,3806,11,SCC,"[3285.0,2173.0,155.0,107.0]",8836.0,90,0,7312,5105,within_image_annotation_id_rank,3285.0,2173.0,155.0,107.0,3362.5,2226.5,155.0,16585.0,3
scc_29,scc_29__region_0051,51,gt450,scc_29_gt450.tif,145,4106,11,SCC,"[4357.0,2609.0,150.0,102.0]",8136.0,90,0,10384,5156,within_image_annotation_id_rank,4357.0,2609.0,150.0,102.0,4432.0,2660.0,150.0,15300.0,3
scc_29,scc_29__region_0051,51,nz20,scc_29_nz20.tif,143,3956,11,SCC,"[5361.0,2894.0,174.0,119.0]",11068.5,90,0,12032,6080,within_image_annotation_id_rank,5361.0,2894.0,174.0,119.0,5448.0,2953.5,174.0,20706.0,3
scc_29,scc_29__region_0051,51,nz210,scc_29_nz210.tif,144,4031,11,SCC,"[5610.0,2385.0,178.0,123.0]",11611.5,90,0,12480,5808,within_image_annotation_id_rank,5610.0,2385.0,178.0,123.0,5699.0,2446.5,178.0,21894.0,3
scc_29,scc_29__region_0051,51,p1000,scc_29_p1000.tif,142,3881,11,SCC,"[2528.0,8095.0,109.0,158.0]",9165.5,90,0,4482,10859,within_image_annotation_id_rank,2528.0,8095.0,109.0,158.0,2582.5,8174.0,158.0,17222.0,3
scc_29,scc_29__region_0052,52,cs2,scc_29_cs2.tif,141,3807,11,SCC,"[2972.0,1102.0,1277.0,1172.0]",711546.0,2016,0,7312,5105,within_image_annotation_id_rank,2972.0,1102.0,1277.0,1172.0,3610.5,1688.0,1277.0,1496644.0,3
scc_29,scc_29__region_0052,52,gt450,scc_29_gt450.tif,145,4107,11,SCC,"[4056.0,1579.0,1232.0,1126.0]",658309.0,2016,0,10384,5156,within_image_annotation_id_rank,4056.0,1579.0,1232.0,1126.0,4672.0,2142.0,1232.0,1387232.0,3
scc_29,scc_29__region_0052,52,nz20,scc_29_nz20.tif,143,3957,11,SCC,"[5010.0,1696.0,1425.0,1309.0]",887461.5,2016,0,12032,6080,within_image_annotation_id_rank,5010.0,1696.0,1425.0,1309.0,5722.5,2350.5,1425.0,1865325.0,3
scc_29,scc_29__region_0052,52,nz210,scc_29_nz210.tif,144,4032,11,SCC,"[5251.0,1155.0,1466.0,1346.0]",937822.5,2016,0,12480,5808,within_image_annotation_id_rank,5251.0,1155.0,1466.0,1346.0,5984.0,1828.0,1466.0,1973236.0,3
scc_29,scc_29__region_0052,52,p1000,scc_29_p1000.tif,142,3882,11,SCC,"[1433.0,7275.0,1197.0,1297.0]",739035.0,2016,0,4482,10859,within_image_annotation_id_rank,1433.0,7275.0,1197.0,1297.0,2031.5,7923.5,1297.0,1552509.0,3
scc_29,scc_29__region_0053,53,cs2,scc_29_cs2.tif,141,3808,11,SCC,"[3622.0,2192.0,56.0,37.0]",1080.5,34,0,7312,5105,within_image_annotation_id_rank,3622.0,2192.0,56.0,37.0,3650.0,2210.5,56.0,2072.0,3
scc_29,scc_29__region_0053,53,gt450,scc_29_gt450.tif,145,4108,11,SCC,"[4682.0,2627.0,54.0,35.0]",993.0,34,0,10384,5156,within_image_annotation_id_rank,4682.0,2627.0,54.0,35.0,4709.0,2644.5,54.0,1890.0,3
scc_29,scc_29__region_0053,53,nz20,scc_29_nz20.tif,143,3958,11,SCC,"[5738.0,2913.0,63.0,42.0]",1358.0,34,0,12032,6080,within_image_annotation_id_rank,5738.0,2913.0,63.0,42.0,5769.5,2934.0,63.0,2646.0,3
scc_29,scc_29__region_0053,53,nz210,scc_29_nz210.tif,144,4033,11,SCC,"[5997.0,2407.0,65.0,43.0]",1445.5,34,0,12480,5808,within_image_annotation_id_rank,5997.0,2407.0,65.0,43.0,6029.5,2428.5,65.0,2795.0,3
scc_29,scc_29__region_0053,53,p1000,scc_29_p1000.tif,142,3883,11,SCC,"[2546.0,7852.0,38.0,58.0]",1128.5,34,0,4482,10859,within_image_annotation_id_rank,2546.0,7852.0,38.0,58.0,2565.0,7881.0,58.0,2204.0,3
scc_29,scc_29__region_0054,54,cs2,scc_29_cs2.tif,141,3809,11,SCC,"[3645.0,2157.0,96.0,43.0]",2126.5,54,0,7312,5105,within_image_annotation_id_rank,3645.0,2157.0,96.0,43.0,3693.0,2178.5,96.0,4128.0,3
scc_29,scc_29__region_0054,54,gt450,scc_29_gt450.tif,145,4109,11,SCC,"[4704.0,2593.0,93.0,41.0]",1954.5,54,0,10384,5156,within_image_annotation_id_rank,4704.0,2593.0,93.0,41.0,4750.5,2613.5,93.0,3813.0,3
scc_29,scc_29__region_0054,54,nz20,scc_29_nz20.tif,143,3959,11,SCC,"[5764.0,2874.0,107.0,48.0]",2660.5,54,0,12032,6080,within_image_annotation_id_rank,5764.0,2874.0,107.0,48.0,5817.5,2898.0,107.0,5136.0,3
scc_29,scc_29__region_0054,54,nz210,scc_29_nz210.tif,144,4034,11,SCC,"[6023.0,2367.0,111.0,50.0]",2776.0,54,0,12480,5808,within_image_annotation_id_rank,6023.0,2367.0,111.0,50.0,6078.5,2392.0,111.0,5550.0,3
scc_29,scc_29__region_0054,54,p1000,scc_29_p1000.tif,142,3884,11,SCC,"[2511.0,7788.0,43.0,98.0]",2186.0,54,0,4482,10859,within_image_annotation_id_rank,2511.0,7788.0,43.0,98.0,2532.5,7837.0,98.0,4214.0,3
scc_29,scc_29__region_0055,55,cs2,scc_29_cs2.tif,141,3810,11,SCC,"[4097.0,1830.0,53.0,49.0]",1619.5,44,0,7312,5105,within_image_annotation_id_rank,4097.0,1830.0,53.0,49.0,4123.5,1854.5,53.0,2597.0,3
scc_29,scc_29__region_0055,55,gt450,scc_29_gt450.tif,145,4110,11,SCC,"[5140.0,2279.0,51.0,47.0]",1495.5,44,0,10384,5156,within_image_annotation_id_rank,5140.0,2279.0,51.0,47.0,5165.5,2302.5,51.0,2397.0,3
scc_29,scc_29__region_0055,55,nz20,scc_29_nz20.tif,143,3960,11,SCC,"[6268.0,2508.0,60.0,55.0]",2010.0,44,0,12032,6080,within_image_annotation_id_rank,6268.0,2508.0,60.0,55.0,6298.0,2535.5,60.0,3300.0,3
scc_29,scc_29__region_0055,55,nz210,scc_29_nz210.tif,144,4035,11,SCC,"[6542.0,1992.0,61.0,56.0]",2128.0,44,0,12480,5808,within_image_annotation_id_rank,6542.0,1992.0,61.0,56.0,6572.5,2020.0,61.0,3416.0,3
scc_29,scc_29__region_0055,55,p1000,scc_29_p1000.tif,142,3885,11,SCC,"[2176.0,7373.0,50.0,54.0]",1664.5,44,0,4482,10859,within_image_annotation_id_rank,2176.0,7373.0,50.0,54.0,2201.0,7400.0,54.0,2700.0,3
scc_29,scc_29__region_0056,56,cs2,scc_29_cs2.tif,141,3811,11,SCC,"[4054.0,1467.0,325.0,382.0]",71461.0,442,0,7312,5105,within_image_annotation_id_rank,4054.0,1467.0,325.0,382.0,4216.5,1658.0,382.0,124150.0,3
scc_29,scc_29__region_0056,56,gt450,scc_29_gt450.tif,145,4111,11,SCC,"[5099.0,1930.0,312.0,367.0]",66073.5,442,0,10384,5156,within_image_annotation_id_rank,5099.0,1930.0,312.0,367.0,5255.0,2113.5,367.0,114504.0,3
scc_29,scc_29__region_0056,56,nz20,scc_29_nz20.tif,143,3961,11,SCC,"[6219.0,2102.0,362.0,427.0]",89064.0,442,0,12032,6080,within_image_annotation_id_rank,6219.0,2102.0,362.0,427.0,6400.0,2315.5,427.0,154574.0,3
scc_29,scc_29__region_0056,56,nz210,scc_29_nz210.tif,144,4036,11,SCC,"[6493.0,1574.0,372.0,440.0]",94129.0,442,0,12480,5808,within_image_annotation_id_rank,6493.0,1574.0,372.0,440.0,6679.0,1794.0,440.0,163680.0,3
scc_29,scc_29__region_0056,56,p1000,scc_29_p1000.tif,142,3886,11,SCC,"[1805.0,7142.0,390.0,330.0]",74184.5,442,0,4482,10859,within_image_annotation_id_rank,1805.0,7142.0,390.0,330.0,2000.0,7307.0,390.0,128700.0,3
scc_29,scc_29__region_0057,57,cs2,scc_29_cs2.tif,141,3812,11,SCC,"[4232.0,1141.0,173.0,289.0]",26137.0,180,0,7312,5105,within_image_annotation_id_rank,4232.0,1141.0,173.0,289.0,4318.5,1285.5,289.0,49997.0,3
scc_29,scc_29__region_0057,57,gt450,scc_29_gt450.tif,145,4112,11,SCC,"[5271.0,1617.0,166.0,277.0]",24158.0,180,0,10384,5156,within_image_annotation_id_rank,5271.0,1617.0,166.0,277.0,5354.0,1755.5,277.0,45982.0,3
scc_29,scc_29__region_0057,57,nz20,scc_29_nz20.tif,143,3962,11,SCC,"[6417.0,1739.0,192.0,322.0]",32636.0,180,0,12032,6080,within_image_annotation_id_rank,6417.0,1739.0,192.0,322.0,6513.0,1900.0,322.0,61824.0,3
scc_29,scc_29__region_0057,57,nz210,scc_29_nz210.tif,144,4037,11,SCC,"[6697.0,1200.0,198.0,332.0]",34448.5,180,0,12480,5808,within_image_annotation_id_rank,6697.0,1200.0,198.0,332.0,6796.0,1366.0,332.0,65736.0,3
scc_29,scc_29__region_0057,57,p1000,scc_29_p1000.tif,142,3887,11,SCC,"[1472.0,7117.0,295.0,175.0]",27199.5,180,0,4482,10859,within_image_annotation_id_rank,1472.0,7117.0,295.0,175.0,1619.5,7204.5,295.0,51625.0,3
scc_29,scc_29__region_0058,58,cs2,scc_29_cs2.tif,141,3813,11,SCC,"[4304.0,1338.0,145.0,159.0]",7203.0,156,0,7312,5105,within_image_annotation_id_rank,4304.0,1338.0,145.0,159.0,4376.5,1417.5,159.0,23055.0,3
scc_29,scc_29__region_0058,58,gt450,scc_29_gt450.tif,145,4113,11,SCC,"[5340.0,1806.0,140.0,153.0]",6633.5,156,0,10384,5156,within_image_annotation_id_rank,5340.0,1806.0,140.0,153.0,5410.0,1882.5,153.0,21420.0,3
